seller_id,seller_state,total_orders,total_revenue,avg_delivery_days,avg_review_score,late_rate_pct
c510bc1718f0f2961eaa42a23330681a,SP,12,10851.45,6.6,4.25,0.0
e5a3438891c0bfdb9394643f95273d8e,SP,214,10841.71,15.3,4.01,18.69
d03698c2efd04a549382afa6623e27fb,BA,18,10825.78,14.2,4.5,5.56
b92e3c8f9738272ff7c59e111e108d7c,MG,61,10755.58,16.5,4.21,3.28
f27e33c6d29b5138fa9967bcd445b6d5,SP,93,10697.25,11.7,4.1,10.75
624f4ece8da4aafb77699233d480f8ef,SP,50,10680.02,13.3,4.24,8.0
0bae85eb84b9fb3bd773911e89288d54,SP,134,10666.11,9.9,4.31,0.75
5882820ef11c4c068eea0677a7a879b4,RS,14,10664.81,14.4,4.15,7.14
7b1222c3624aa89b9558b50a2594188c,SP,22,10561.09,17.3,4.45,13.64
7b07b3c7487f0ea825fc6df75abd658b,SP,90,10534.4,9.2,4.41,4.44
066a6914e1ebf3ea95a216c73a986b91,PR,64,10523.62,13.1,4.14,3.13
7008613ea464bad5cb9b83456e1e6a8f,SC,123,10490.26,14.0,4.28,4.88
06532f10282704ef4c69168b914b77be,PR,7,10460.75,16.1,4.71,0.0
d98eec89afa3380e14463da2aabaea72,RS,167,10359.68,8.0,4.36,2.4
e96498ed8daaa3e9c23f7a62da76591c,SP,34,10332.19,14.7,3.94,14.71
048c2757535328e0d7dac690ad3c0aae,SP,50,10312.41,18.0,4.24,14.0
b1a81260566c1bac3114a6d124413f27,RS,50,10220.9,8.2,4.32,2.0
b2ac621f0d0322434d04a12b078b9369,PR,29,10217.8,14.5,4.41,10.34
cb8bcce248bb1fb274ba762d8b971456,MG,65,10204.38,12.2,4.32,1.54
febab0275244b9a49a623f0bd613ca2f,SP,102,10189.45,8.2,4.45,4.9
a49928bcdf77c55c6d6e05e09a9b4ca5,SP,94,10176.26,16.7,3.06,26.6
4371b634e0efc0e22b09b52907d9d469,SP,101,10169.56,10.7,4.48,7.92
3c487ae8f8d7542beff5788e2e0aea83,DF,30,10105.35,13.4,4.2,3.33
5b8154610ebb21fb90eb587365e673df,SP,37,10096.72,12.6,4.16,10.81
05feb94f19d094d4b0f9281f0b1d4c99,SP,6,10050.04,14.8,4.5,0.0
609e1a9a6c2539919b8205cf7c4e6ff0,SC,84,10044.01,9.7,3.87,2.38
cf8ab1616079e2793aa29d524df01bb1,SP,6,10031.56,25.8,2.5,16.67
270297ead4c65a6cd2593960d2af6b21,SP,17,9986.99,13.8,3.82,0.0
5f2684dab12e59f83bef73ae57724e45,SP,67,9980.72,10.2,3.79,5.97
8e8a7ce9f2f970dc00e2acf6f6e199f6,RJ,63,9968.78,11.9,3.98,9.52
e7df4cd29ab5abab70fb0783ddb53987,SP,22,9951.8,9.9,4.36,18.18
640e21a7d01df7614a3b4923e990d40c,SP,111,9943.91,9.9,4.37,7.21
6d803cb79cc31c41c4c789a75933b3c7,SP,58,9925.07,12.9,4.24,6.9
d71d863e5ef30d94e440c11be17dcd8f,SP,22,9879.78,19.0,3.25,13.64
2dee2ce60de9709b1a24083217181a1f,MT,54,9879.24,13.6,4.43,1.85
7d456afc660226829370f3173d14520c,SP,54,9856.13,8.1,4.41,5.56
a00824eb9093d40e589b940ec45c4eb0,SP,3,9779.46,7.7,4.67,0.0
fdb9095204a334cd8872252ffec6f2db,SP,46,9659.75,8.2,4.17,6.52
6c12e40690c335dbc2f68a4134d30dc1,PR,16,9624.26,13.0,4.07,0.0
06df0c10d34e459d9672bc77388742eb,PR,26,9595.77,9.6,4.35,11.54
af4a0e4cfe1d9c26b6712b1be25a72e5,MG,20,9551.19,13.2,3.5,10.0
b1fc4f64df5a0e8b6913ab38803c57a9,RJ,101,9533.33,15.9,3.93,12.87
972d0f9cf61b499a4812cf0bfa3ad3c4,SC,76,9498.65,18.0,3.11,11.84
17306570e772e7718c92a562d33f5f1d,SP,27,9482.25,13.9,3.78,7.41
8a432f4e5b471f8da497d7dc517666e2,SP,92,9417.83,7.4,4.22,5.43
18a349e75d307f4b4cc646a691ed4216,SP,108,9411.99,10.8,3.63,6.48
9596c870880d900012f2e8e6e30d06d7,MG,21,9371.71,13.5,4.29,4.76
ebd2d60905fb58271facef5596b620d3,SP,81,9349.59,12.5,4.22,3.7
7a241947449cc45dbfda4f9d0798d9d0,MG,56,9330.3,12.7,4.15,7.14
37515688008a7a40ac93e3b2e4ab203f,SP,222,9294.0,14.9,4.13,10.36
dbb9b48c841a0e39e21f98e1a6b2ec3e,SP,107,9287.01,9.4,4.26,3.74
3078096983cf766a32a06257648502d1,SP,56,9281.09,11.6,4.3,5.36
33a17d60c64393351ebf1ef860f4e0f2,RS,42,9280.68,10.3,4.64,2.38
aac29b1b99776be73c3049939652091d,MG,93,9257.6,14.6,4.15,9.68
bd0389da23d89b726abf911cccc54596,DF,87,9227.1,13.1,4.17,8.05
750303a20e9c56b2a6bc45cdce0b897d,GO,53,9169.99,13.6,4.3,3.77
403aa86912527d730337ffcb0fb096ab,MG,11,9164.51,10.6,4.0,0.0
6c177e38df6d3f34182b1f1d427231bf,PR,53,9141.86,14.0,4.15,3.77
db2956745b3a8e9f3785c99f34b5d25e,SP,44,9137.68,14.1,3.91,11.36
7722b1df1b0e383e000397b2c11e3e19,SP,129,9117.34,8.0,4.28,3.1
3bb548e3cb7f70f28e3f11ee9dce0e59,PR,45,9032.05,10.6,4.27,0.0
b4ffb71f0cb1b1c3d63fad021ecf93e1,SP,140,9020.59,9.6,4.29,2.14
725c32fa80c2faacc4fc88450d27314e,SP,88,9012.81,9.0,4.52,1.14
4bfc7a4a1cf8d4d2121c27422d9e50b5,SP,25,8993.24,7.6,4.52,4.0
054694fa03fe82cec4b7551487331d74,SP,20,8984.43,30.4,3.4,30.0
062ce95fa2ad4dfaedfc79260130565f,RS,54,8959.97,12.9,4.09,3.7
903037660cf848a717166eb7a06d616e,SP,42,8917.68,11.7,3.93,14.29
8a32e327fe2c1b3511609d81aaf9f042,SP,126,8904.34,8.4,3.94,3.17
36a968b544695394e4e9d7572688598f,SP,146,8889.67,10.3,3.74,4.79
6fd52c528dcb38be2eea044946b811f8,SP,67,8881.58,21.0,3.39,13.43
fcb5ace8bcc92f75707dc0f01a27d269,SP,58,8819.02,10.3,4.04,3.45
257e61d3251fb5efb9daadddbc2cf7ca,PR,12,8806.18,7.7,4.75,0.0
5b925e1d006e9476d738aa200751b73b,SP,63,8801.84,10.5,4.6,6.35
4e17c65a516f69d023a2ae78b84f28d6,SP,61,8794.81,13.0,4.23,6.56
0432ead42b6c8a0bdf68154add917fdf,SP,80,8761.28,8.5,4.58,3.75
784ba75dd9d20200c4caed3d7a77141a,SP,19,8742.35,13.2,4.11,10.53
e333046ce6517bd8bb510291d44f0130,SP,67,8692.12,9.7,4.36,5.97
08633c14ef2db992c11f840f04fad4cd,SP,71,8640.02,9.5,4.39,7.04
1127b7f2594683f2510f1c2c834a486b,SP,109,8636.15,8.9,4.22,2.75
397c4d0c005b6f41f90098ac724e28cb,SP,5,8622.37,15.8,4.4,40.0
bbf9ad41dca6603e614efcdad7aab8c4,CE,14,8622.26,13.4,4.5,0.0
5d0363b33554b373851fc1622e4d5f3c,SP,91,8581.91,11.8,4.1,7.69
b18dc380845b24038cfc48006478f099,SP,43,8550.83,12.4,4.21,16.28
2c9e548be18521d1c43cde1c582c6de8,SP,124,8547.43,13.2,4.13,16.13
ececbfcff9804a2d6b40f589df8eef2b,SP,96,8511.72,12.8,4.14,10.42
a420f60ff1aa9acc80d0e42959f2b313,SP,66,8498.54,11.2,4.0,9.09
cc63f0dd2acba93ffed4fe9f8e0321fa,SP,55,8496.67,8.5,4.09,0.0
67883baaae6134ee81b271a542613728,SP,19,8496.02,5.4,4.11,15.79
52f976b17ea7f2f087f56dcc419328f6,PR,6,8492.65,9.8,3.67,0.0
aced59e9b31ef866a94f9e7f29d8d418,SP,59,8488.49,9.3,4.41,8.47
86bb7c4b535e49a541baf3266b1c95b1,SP,16,8487.22,19.8,3.2,18.75
8fb791022c1fc8909664f48ab7dc636d,SP,5,8483.35,5.0,4.2,0.0
a2e874074c877c5a05abae80ad6e488f,SP,40,8460.34,18.8,4.25,5.0
8648b1e89e9b349e32d3741b30ec737e,SP,91,8457.04,8.6,4.16,10.99
11305281b50fff20ae8bb473f8e11876,MG,35,8451.09,13.1,4.31,11.43
282f23a9769b2690c5dda22e316f9941,MG,98,8436.24,10.7,4.37,5.1
6bd69102ab48df500790a8cecfc285c2,SP,5,8359.02,15.8,3.0,20.0
381c83fdca332ea6afd896da20bf6e4a,PR,46,8355.01,12.3,4.39,4.35
42bde9fef835393bb8a8849cb6b7f245,DF,34,8341.37,9.9,4.35,2.94
93dc87703c046b603023e75222018b45,MG,32,8336.47,19.9,4.17,9.38
8e6cc767478edae941d9bd9eb778d77a,MG,100,8329.25,16.1,4.07,8.0
b410bdd36d5db7a65dcd42b7ead933b8,GO,42,8319.71,8.8,4.81,2.38
c26a2be5b53b7db6b276280da212a779,RJ,13,8288.85,13.5,3.38,0.0
058fd0aa2bfdb2274e05e1ae971dabb6,SP,59,8287.53,9.8,4.42,6.78
4aba391bc3b88717ce08eb11e44937b2,BA,27,8250.88,16.7,4.0,14.81
2089a6d640999f9b9141ac719b2af596,SP,40,8207.64,19.3,4.0,15.0
8476243f92442881ddd5b578975cf115,RS,12,8190.04,16.8,4.08,8.33
dbdd0ec73a4817971d962698f2fea022,CE,16,8174.8,12.2,4.38,6.25
b347677812ea483b0f528eaf8cbc09b7,PR,21,8159.83,12.9,4.52,0.0
34056b8b55c1775a22af2331670a799c,SP,77,8150.21,12.5,4.04,11.69
7bac63f6603d382cc8d0832eb6c100a8,SP,19,8114.6,15.3,4.0,15.79
cee48807215b30a12ca2ca10ffb5f250,SP,38,8086.27,23.7,3.82,15.79
1da366cade6d8276e7d8beea7af5d4bf,MG,42,8085.63,17.0,3.98,11.9
6a8b085f816a1f75f92dbac6eb545f8f,SP,124,8062.37,14.2,4.17,9.68
fa1a9dec3a9940c072684a46728bf1fc,SC,53,8045.31,13.9,4.19,0.0
d51e0a403fe2e689ece6c73359d96e12,SP,18,8027.57,13.6,4.22,11.11
6a51fc556dab5f766ced6fbc860bc613,SP,24,7965.01,13.7,4.0,8.33
688756f717c462a206ad854c5027a64a,SP,77,7964.68,10.4,3.91,9.09
73a63f72308aa20a46f4b1632018f196,PR,24,7962.44,11.1,4.35,0.0
516e7738bd8f735ac19a010ee5450d8d,RJ,73,7958.4,8.4,4.64,5.48
ad781527c93d00d89a11eecd9dcad7c1,SP,35,7957.06,26.7,3.43,34.29
6fa9202c10491e472dffd59a3e82b2a3,SP,3,7939.25,8.0,4.33,0.0
d13e50eaa47b4cbe9eb81465865d8cfc,SP,66,7907.55,4.6,4.82,21.21
e0a366315b1b726b6c7832d664c0f530,SP,42,7891.92,7.6,4.38,4.76
f1fd5ab1181f827ffad998c1a5de7d74,PR,15,7877.96,9.0,4.67,0.0
670c26e0f1bf8d0576271d5cfaec6d2b,PR,76,7860.24,13.9,4.36,5.26
6b243f80ed07b10f0e8aa0f21a205f3c,PR,78,7844.56,10.7,4.26,3.85
0691148aee60ca47977c187804f935ae,PR,47,7841.36,11.5,4.17,2.13
dee656f0f566ed1aa85bd137c943f08f,SP,90,7817.04,12.2,4.4,5.56
b14db04aa7881970e83ffa9426897925,SP,76,7796.77,15.6,3.81,11.84
58f1a6197ed863543e0136bdedb3fce2,MG,43,7778.28,9.9,4.26,2.33
751bdc4d83a466c7206cd42e8f426b03,SP,51,7775.45,10.4,3.94,1.96
d624126b9206f595fb3fbb6ba03b28a8,PR,23,7768.5,10.8,4.32,4.35
f84a00e60c73a49e7e851c9bdca3a5bb,RJ,87,7724.26,11.4,3.89,11.49
8c16d1f32a54d92897cc437244442e1b,SC,107,7708.82,10.4,4.39,0.93
dd55f1bb788714a40e7954c3be6df745,SP,35,7701.18,17.8,3.74,17.14
f25e239052084705e17a982bc600ab2a,SP,7,7694.88,13.4,4.14,0.0
376a891762bbdecbc02b4b6adec3fdda,GO,57,7693.63,11.8,4.67,3.51
014c0679dd340a0e338872e7ec85666a,MG,14,7686.31,19.3,3.86,14.29
d9bd94811c3338dceb4181f3dbc0c73e,SP,54,7682.11,7.5,4.8,11.11
5b67882648febfb6e1225e6ad7164f6b,PR,27,7676.76,12.1,4.0,3.7
080102cd0a76b09e0dcf55fcacc60e05,MG,120,7672.96,9.4,4.54,4.17
512d298ac2a96d1931b6bd30aa21f61d,RJ,10,7656.54,9.4,4.6,0.0
57e632711dec9ec14ca7546769483e7e,SC,61,7620.08,10.5,4.41,0.0
7dc8c42cc750eeafea6c85712ffee9bf,SP,41,7594.72,8.6,4.2,4.88
52d76513f0c4d97f3b99570e2c94ee31,RS,18,7593.16,10.0,4.06,5.56
54219883e72aad869adfb2a54b7bfa0f,SP,5,7579.55,16.4,3.2,0.0
31ae0774c17fabd06ff707cc5bde005f,SP,11,7570.67,11.5,4.0,9.09
30829ded4523ab9224b93bc49a62c95f,RS,18,7549.71,11.7,3.78,5.56
83e197e95a1bbabc8c75e883ed016c47,RJ,46,7535.52,10.0,4.8,2.17
63b464dbf392c7b80d12d932fa7cafed,SP,36,7482.84,12.7,3.86,5.56
ade45994b717ccee333492330fbf037b,PR,10,7479.63,7.7,4.5,0.0
679769a98cfcc6da877c8486ff1c13f3,MG,21,7467.39,9.1,4.57,0.0
05d2173d43ea568aa0540eba70d2ca76,MG,62,7438.93,14.6,4.18,6.45
9616352088dcf83a7c06637f4ebf1c80,PR,91,7409.8,11.9,4.35,0.0
4b5f66b7adcf57f1ecc0d3c07dd6b177,PR,23,7391.93,13.8,4.09,4.35
961dff0a659b4561334372337dd897d9,RJ,3,7389.74,20.0,4.67,66.67
e2aee0892199b1d92530e371abd825bf,PR,34,7385.88,15.2,3.94,14.71
f46490624488d3ff7ce78613913a7711,SP,80,7384.36,9.8,3.76,12.5
ff1fb4c404b2efe68b03350a8dc24122,SP,43,7379.89,9.9,4.16,16.28
4c03b9dd4c11ee2cb35c96c49efc9420,SP,48,7374.76,10.0,4.11,2.08
ba143b05f0110f0dc71ad71b4466ce92,SP,83,7361.15,9.9,4.46,15.66
dfc5fb7259bb2b599ca565e6e9448f0f,SP,32,7343.48,13.1,4.22,3.13
b8630e1121437d41cb08e3c749c2c2e2,RJ,12,7334.1,10.8,4.33,16.67
b3b17aab11f273023a5f22ca52e1eb70,PR,7,7325.35,16.1,4.86,14.29
54065e9aef7e9e9c2dc23b7594db021a,RJ,12,7321.78,11.8,4.33,0.0
3340ef1913fb70d28420f6ceb685c339,PR,30,7300.59,16.6,4.4,10.0
40d54b51e962dbe09cabbcfd33298dee,SP,29,7297.55,6.9,4.1,0.0
87e24fc7052259b1f7f607d61c10d8be,SP,7,7288.25,15.0,3.86,14.29
bd4889b5e9133b35b66e42a8665cea5c,SP,36,7256.54,9.8,4.4,0.0
5670f4db5b62c43d542e1b2d56b0cf7c,SP,22,7252.2,8.1,4.41,4.55
e5e33c0d8e7e002f398f5dc4cbbb338f,SP,26,7240.85,11.5,4.58,11.54
02d35243ea2e497335cd0f076b45675d,RN,14,7216.21,25.8,2.64,35.71
02f623a8eb246f3c5f7c2f96462654e6,SP,44,7207.63,8.1,4.56,9.09
455c5640e8c5bd1b2ee85c0158f85727,SC,8,7186.89,14.6,4.5,0.0
33dd941c27854f7625b968cc6195a552,ES,5,7168.41,11.2,4.4,0.0
537eb890efff034a88679788b647c564,RJ,152,7152.26,8.7,4.28,5.26
989becdce12ebc39863c2bceab6f3ca1,PR,15,7117.42,13.2,4.8,13.33
33c51922b6e3c16b24a8f28e5833c99d,PR,18,7025.88,14.0,4.24,5.56
b6d44737c043328708f6749c2dbe50bd,SP,59,6964.67,7.4,4.61,5.08
50c9975695009e5e6473912e83a6d1da,MG,50,6954.14,15.9,3.94,14.0
e3b4998c7a498169dc7bce44e6bb6277,SP,1,6929.31,18.0,5.0,0.0
80ceebb4ee9b31afb6c6a916a574a1e2,PR,1,6922.21,20.0,,100.0
e8b4225284fbb02d16f200513f1f395d,SP,30,6912.6,9.7,4.3,10.0
dfa0c4c6229ab200a4a1336b4d7128ff,SC,75,6908.01,9.4,4.08,4.0
6f892e20a171e98efe17fdb971ff319b,SP,41,6906.49,17.0,4.15,9.76
b2479f944e1b90cf8a5de1bbfde284d6,SP,99,6899.23,15.1,3.44,14.14
2a261b5b644fa05f4f2700eb93544f2c,SP,47,6882.59,14.2,3.91,21.28
e9d99831abad74458942f21e16f33f92,SP,129,6878.96,12.4,3.95,10.85
0bf0150d5b9d60d9cd2906003332f085,SP,39,6872.35,13.6,3.79,20.51
91f848e9f4be368f4318775aac733370,SP,60,6872.19,9.4,4.4,3.33
3be634553519fb6536a03e1358e9fdc7,SP,78,6862.0,9.7,4.04,8.97
98dac6635aee4995d501a3972e047414,SP,88,6861.82,9.1,4.14,9.09
3ade81dab5a172b88e1871c28ae05260,SP,28,6854.19,13.6,4.19,14.29
abe021b01ba992245271b9aa422032df,PR,2,6837.24,17.5,3.5,0.0
ea67327e24487bdfac5fbfa37ea124df,SP,30,6813.91,8.4,3.7,3.33
eb3071b9f0b0ddaa2df5ea130f09f26b,SP,9,6811.42,9.0,4.56,11.11
3df020b72d3d44b3af9d110fa3940b65,SP,54,6781.15,13.0,4.04,12.96
f12ff17ad8bbf01ec5c33b17e506649b,SP,28,6728.88,13.3,3.86,10.71
ee27a8f15b1dded4d213a468ba4eb391,GO,1,6726.66,11.0,5.0,0.0
bba74270a87732727b5a3b4fd9ac1c39,MG,35,6708.34,9.3,4.06,0.0
dbd66278cbfe1aa1000f90a217ca4695,SP,84,6677.41,8.8,4.5,5.95
bacb1f0ed56ad24198f5810d2b3fe9a5,SP,37,6669.32,9.5,4.31,2.7
f181738b150df1f37cb0bd72e705b193,SP,36,6657.81,8.9,4.47,11.11
26d8a1c7c75d513045798992ead43aa2,PR,34,6590.46,12.2,4.41,8.82
e62b2d6ac10570a035a30bafcf01d263,SP,62,6585.03,13.6,3.97,12.9
ff4ea69c2a729e83e63c7579e4ef8170,SP,8,6527.82,10.9,5.0,0.0
9baf5cb77970f539089d09a38bcec5c3,SP,31,6521.34,14.6,4.42,0.0
2528744c5ef5d955adc318720a94d2e7,SP,5,6508.7,9.8,2.4,0.0
23613d49c3ac2bd302259e55c06c050c,SP,66,6500.22,13.7,3.88,15.15
7d76b645482be4a332374e8223836592,SP,172,6494.03,13.2,4.0,11.63
0d85bbda9889ce1f7e63778d24f346eb,MG,51,6469.7,15.3,4.2,11.76
582d4f8675b945722eda7c0cb61ba4c7,SP,56,6448.68,10.7,4.25,1.79
d6b664fa0667064c6d76394e7848d790,SP,6,6404.34,17.0,4.83,16.67
52ac6f920b7280e4c6d30dd94de6259b,PR,6,6383.89,12.5,3.67,0.0
2fdde51ad3e12f297da656d4fbd5d0b5,SC,9,6354.92,14.9,4.78,0.0
04aa0a1c5ce6b222003403a3e11c3cc0,SP,11,6339.51,16.9,4.09,18.18
fc906263ca5083d09dce42fe02247800,MG,112,6330.12,9.0,4.38,0.0
f4c4daa86e30c7e5a553a8d518ac03a5,PR,18,6324.5,16.1,4.0,5.56
709e16e2b25c7474d980076c6bfc4806,SP,59,6323.93,10.2,4.51,3.39
67bf6941ba2f1fa1d02c375766bc3e53,PR,15,6319.94,14.5,4.33,13.33
94e93ce877be27a515118dbfd2c2be41,SP,29,6290.04,13.0,4.04,0.0
83deb69e889cf80f82be1dc6d5f2d486,SC,40,6276.65,15.5,4.33,5.0
f84fa566034f5e8e880a07ec624c56af,SP,89,6204.33,11.6,4.25,13.48
575df70bde3f9f2b30bf8d2e9910d725,SP,26,6195.74,12.8,4.12,7.69
4917cee8d902e13428c3ec4b1ca6f315,SC,31,6178.34,17.6,4.16,3.23
afe0067131b73e40875c9b6c10bd2e21,MG,45,6151.59,15.0,4.27,4.44
7e3f87d16fb353f408d467e74fbd8014,SP,91,6122.08,12.2,4.16,12.09
23c38debaffe4a25a30fdbd9b586a13f,SP,40,6111.37,11.2,4.35,15.0
8bb48dc19fccaa8613b6229bf7f452a2,SP,81,6100.06,11.2,4.41,2.47
f680f85bee2d253556ac91be391d2c82,SP,45,6077.34,9.3,4.33,2.22
8b9d6eec4a7eb7d0f9d579ce0b38324d,RJ,47,6060.36,10.1,4.11,17.02
45ba18c210d42734ec52c0c1c574e9ee,SP,34,6059.9,7.0,4.21,5.88
e067ad2c1c0b48758eb1b5228bcf7a68,SP,54,6047.91,14.5,4.15,9.26
817245bcc3badd82bbd222e0366951a6,SP,28,6044.84,12.0,4.11,3.57
1bb2bdb95f4841f1bba2c0d2cd83d3c9,SP,79,6023.93,12.0,4.63,7.59
0873d9f8f36123f8d910f4760e788cfb,SP,5,6021.56,13.8,3.6,40.0
d566c37fa119d5e66c4e9052e83ee4ea,SP,64,6017.73,5.4,4.68,3.13
cc3d14116804f7209f3884f6367f1152,PR,26,6015.53,12.5,4.62,3.85
9674754b5a0cb32b638cec001178f799,SP,83,6014.94,8.1,4.13,3.61
d673a59aac7a70d8b01e6902bf090a11,SP,76,5995.68,13.7,3.97,10.53
1336efc61c316ddf92c899eb817f7cae,SP,68,5994.55,11.5,4.21,10.29
0176f73cc1195f367f7b32db1e5b3aa8,SP,36,5991.46,12.8,4.08,11.11
f67efa3f0b6761102a7f8c6b7b571f5d,PR,30,5968.53,9.4,4.6,0.0
ef990a83bbea832f36ebe81376335aa8,SC,42,5948.43,16.6,3.69,26.19
c4af86330efa7a2620772227d2d670c9,SP,4,5943.77,14.8,4.33,0.0
b561927807645834b59ef0d16ba55a24,SP,84,5930.08,12.2,4.35,14.29
06579cb253ecd5a3a12a9e6eb6bf8f47,SP,60,5926.63,9.6,4.17,13.33
a63bfbaa882c8f4542891b4e2246cc7f,RJ,6,5925.99,11.0,5.0,16.67
835f0f7810c76831d6c7d24c7a646d4d,SP,41,5902.15,17.9,3.41,31.71
e06f09ec0a4aca210779cf1cfc63cf19,SP,29,5901.41,14.4,3.97,6.9
abcd2cb37d46c2c8fb1bf071c859fc5b,MT,42,5891.11,13.4,4.38,4.76
b39d7fe263ef469605dbb32608aee0af,SP,41,5855.98,12.8,3.98,4.88
02ecc2a19303f05e59ce133fd923fff7,SP,21,5852.32,10.6,4.62,0.0
5b179e9e8cc7ab6fd113a46ca584da81,SP,34,5839.14,12.5,3.67,8.82
0cbcee27c791afa0cdcb08587a2013a8,MG,37,5837.68,12.3,4.0,10.81
916c9de0b5ad957346eeeb12f332687e,PR,22,5814.27,8.4,4.55,0.0
bbad7e518d7af88a0897397ffdca1979,SP,66,5808.83,13.1,3.25,16.67
3ab971ce71839580d2ae5b4e40fe8044,SP,35,5797.25,6.5,3.91,8.57
55d3daac7c404d59e51c2aa2f4dc5a23,SP,21,5790.48,8.3,4.1,0.0
9add47bf45ce8e8c7db6b9cf670b1e09,PR,41,5776.38,11.7,4.22,2.44
acce39e832338debb07b02385cde5967,MG,43,5767.08,6.7,4.53,0.0
d63c73efd41eb002280e7ec831424edb,SP,2,5766.59,6.0,4.0,0.0
30a2f535bb48308f991d0b9ad4a8c4bb,SP,68,5750.82,7.9,4.41,2.94
cac4c8e7b1ca6252d8f20b2fc1a2e4af,SP,71,5747.18,18.0,3.67,22.54
3c7c4a49ec3c6550809089c6a2ca9370,SP,136,5739.86,9.3,3.69,8.09
2a7dc43cecabf23403078e2188437d1d,SP,52,5722.95,12.7,4.1,7.69
099095b050cfe8eb1ddff5317587e96e,SP,16,5705.93,10.9,3.38,18.75
1a932caad4f9d804097d7f8e615baed1,SP,20,5701.45,9.2,3.9,20.0
2ff97219cb8622eaf3cd89b7d9c09824,SP,86,5700.86,8.6,4.53,5.81
822166ed1e47908f7cfb49946d03c726,RJ,67,5699.23,12.4,4.02,1.49
5bffbafbb22daf6d3bfc216a46db8708,RJ,21,5694.2,8.1,4.76,0.0
0ef83d7d83ed97cd2a0049ac8be5f88a,PR,47,5685.91,8.9,4.2,2.13
fcdd820084f17e9982427971e4e9d47f,SP,16,5665.75,12.2,3.94,12.5
45d33f715e24d15a6ccf5c17b3a23e3c,SP,53,5662.57,11.0,4.28,7.55
3f0e48d209018b466fcd3bb4ccfeb520,PR,9,5654.8,9.1,3.89,0.0
ad420dd0c4f92f8af951ac24b86d0cf5,MG,42,5618.4,14.8,4.13,7.14
11bfa66332777660bd0640ee84d47006,SP,76,5608.54,16.1,3.92,15.79
d379f449f2a3b271bc01c0782020f705,MG,28,5590.11,12.8,3.89,3.57
db4350fd57ae30082dec7acbaacc17f9,SP,132,5561.02,10.2,4.18,3.79
f789d2c4f2c2eb38fc4373e7a4b35264,MG,41,5543.83,10.6,4.2,4.88
e0878efa0e0b7e5313ac0b43bc04c081,PR,26,5542.53,17.6,3.62,19.23
a4b6b9b992b46e9ef863637af96e04bc,SC,6,5502.84,17.7,3.67,16.67
4bf2f4ee540798a61f9636d12cd9cc80,SP,29,5501.01,13.2,4.14,3.45
e9c6969d40e6a3d2d0f90013165c2b98,SP,10,5481.98,8.7,4.4,0.0
a3f0b55de503387383c7b1de3ad7f678,PR,23,5473.19,10.5,4.39,4.35
4d0041cdbe51b4617d95c70b19decc74,MG,8,5465.49,6.8,4.5,0.0
fad44952713764836814be105382aee5,RJ,31,5456.59,10.5,4.35,3.23
c68fb906c8f4b4b946d8386bfa6e5467,SP,45,5433.61,10.4,4.52,2.22
c35affa65afd250151285c5917fc1c8a,SP,8,5424.76,17.1,4.25,12.5
a3dd39f583bc80bd8c5901c95878921e,BA,34,5412.16,12.1,4.59,2.94
822bad9bc42b51213ba522fe87b7ab5d,SC,17,5397.24,26.8,4.24,29.41
cfa5ab0e4d3fc212fd0b3410e7081c62,MG,14,5391.71,11.6,4.07,0.0
45213867cefbf2cd4c6177e10216a951,SP,14,5389.16,14.3,3.86,14.29
d20b021d3efdf267a402c402a48ea64b,SP,78,5361.95,16.9,3.83,19.23
d66c305afaec317ebee552073a674429,MG,38,5346.15,9.1,4.45,2.63
503c1de08ae81a2d86f17951b204db55,SP,22,5321.9,13.0,4.41,9.09
6860153b69cc696d5dcfe1cdaaafcf62,SP,74,5318.24,9.8,4.1,9.46
715bbd5ba4e6b74cb0d2f29eb45058b0,SP,61,5309.88,11.6,4.46,8.2
f7496d659ca9fdaf323c0aae84176632,SP,24,5308.46,12.2,4.54,8.33
42b729f859728f5079499127a9c2ef37,SP,101,5305.61,7.5,4.51,7.92
b4a476fbd28de64b1e347abf9089366a,SP,29,5260.61,12.2,4.11,10.34
beadbee30901a7f61d031b6b686095ad,SP,63,5259.74,13.6,3.94,25.4
99002261c568a84cce14d43fcffb43ea,MT,36,5228.65,16.4,3.72,8.33
b19f3ca2ea475913750f25a5c37c8d8f,MG,19,5218.15,18.0,3.26,31.58
8bd0f31cf0a614c658f6763bd02dea69,SP,32,5197.1,9.7,4.26,3.13
951e8cef368f09bb3f3d03c00ca4702c,SP,60,5187.21,8.8,4.21,8.33
834f8533b2ecb6598dd004ff3de7203a,SP,40,5185.87,14.4,3.93,15.0
c12b92bf1c350f3e6bf88d3596219c86,SP,16,5176.56,10.3,3.81,6.25
9df5750209b83567ec144eb299d7d634,RS,11,5176.3,13.5,4.0,9.09
ce69a8021d18961dd2a40269b7c2c293,PR,18,5148.1,10.2,4.67,11.11
6fc26fe110feebd80a433e1f012a84f9,SP,35,5128.06,12.4,3.91,11.43
1fe5540d7c1c37a595fefbacd5570d9e,RJ,20,5118.75,11.5,4.3,5.0
4c498c7345e89aebad651544829beca0,SP,45,5101.51,10.4,4.36,13.33
0509040ea3fe50071181bbc359eb7738,MG,87,5099.25,11.2,4.48,6.9
8931a84a914b3fe9b1ddaa4d704947ca,SP,29,5092.89,11.4,4.07,6.9
